 , , ,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,
 , , ,mean,variance,skewness,kurtosis,median,minimum,10th percentile,90th percentile,maximum,Interquartile range,mode,range,Mean absolute deviation,Robust mean absolute deviation,Median absolut deviation,Coefficient of variation,Quartile coefficient,Entropy,Uniformity,Maximum histogram gradient,Maximum histogram gradient grey level,Minimum histogram gradient,Minimum histogram gradient grey level,joint maximum,joint average,joint variance,joint entropy,difference average,difference variance,difference entropy,sum average,sum variance,sum entropy,angular second moment,contrast,dissimilarity,inverse difference,inverse difference normalised,inverse difference moment,inverse difference moment normalised,inverse variance,correlation,autocorrelation,cluster tendency,cluster shade,cluster prominence,first measure of information correlation,second measure of information correlation,SRE,LRE,LGRE,HGRE,SRLE,SRHE,LRLE,LRHE,GNU,GNUN,RLNU,RLNUN,RP,GLV,RLV,RE,
129,CT,pvp,18.6152,52.2624,-0.408416,-0.110218,19.3333,1,7.66667,27,32,9.33333,19.6667,31,5.71686,4.18759,5.62293,0.388165,0.242553,4.20997,0.0626286,1.16667,15,-1.66667,21,0.0377437,19.7266,45.6562,5.81768,5.61642,17.648,3.48102,39.4532,132.61,4.37482,0.0192179,50.0146,5.61642,0.252316,0.860879,0.158177,0.957253,0.164049,0.433501,412.313,132.61,-763.711,53494.5,-0.588316,0.995448,0.966408,1.14386,0.0353228,397.161,0.0338571,380.515,0.0412051,468.345,2.52785,0.0609135,38.2819,0.916058,0.956054,52.6165,0.0480524,4.33552,
130,CT,ap,
130,CT,pvp,
131,CT,ap,
131,CT,pvp,
132,CT,ap,18.6486,42.8203,-0.521302,0.134138,19,1,10.2,26.6,32,8.6,21.2,31,5.22505,3.95164,5.20932,0.351718,0.227066,4.36201,0.0581741,3.2,19.6,-3.8,24,0.0288648,19.5496,37.2041,6.7079,5.11549,16.4333,3.5534,39.0992,104.663,4.741,0.0111581,44.1529,5.11549,0.275807,0.872326,0.182694,0.96222,0.193168,0.42211,397.887,104.663,-584.08,34916.8,-0.428276,0.984116,0.958019,1.18914,0.0233542,388.153,0.0232458,369.075,0.0238299,475.865,4.91709,0.0564793,77.9339,0.897047,0.94471,43.9789,0.0648584,4.56572,
132,CT,pvp,
133,CT,ap,
133,CT,pvp,
134,CT,ap,
134,CT,pvp,
135,CT,ap,
135,CT,pvp,
136,CT,ap,
136,CT,pvp,
137,CT,ap,
137,CT,pvp,
138,CT,ap,
138,CT,pvp,
139,CT,ap,
139,CT,pvp,
140,CT,ap,
140,CT,pvp,
141,CT,ap,16.0891,28.1494,0.178624,0.160207,15.8125,1,9.625,23.0625,32,6.9375,15.1875,31,4.17921,3.03613,4.16032,0.331469,0.219594,4.38493,0.0568939,15.5625,12.1875,-17.2812,18.4375,0.0143332,16.0204,26.4716,8.06256,4.16834,10.9987,3.48431,32.0408,77.1563,5.0726,0.00498306,28.7302,4.16834,0.307632,0.891793,0.213752,0.974328,0.222496,0.454248,269.811,77.1563,128.938,17975,-0.142903,0.802146,0.945049,1.25185,0.010593,289.747,0.0102486,274.964,0.0121716,356.767,49.1034,0.0557566,750.267,0.865925,0.927087,28.913,0.0873924,4.76064,
141,CT,pvp,
142,CT,ap,18.9397,38.0863,-0.566894,-0.0314354,19.8571,1,10.1429,26.2857,32,8.28571,21.4286,31,4.94447,3.65942,4.86095,0.325821,0.216317,4.52843,0.0514542,15.2857,17.1429,-14.8571,24.1429,0.0168492,19.2726,36.0384,7.86377,2.92238,6.061,3.02826,38.5452,129.106,5.35355,0.0058751,15.0476,2.92238,0.383591,0.920798,0.298073,0.986125,0.299403,0.777584,400.742,129.106,-812.17,49527.9,-0.246805,0.938981,0.913095,1.43599,0.0116201,393.967,0.0107685,357.06,0.0161349,581.11,40.5285,0.0505612,650.677,0.797947,0.885095,38.4674,0.155612,5.04957,
142,CT,pvp,18.6385,35.296,-0.524697,0.0884776,19.1429,1,10.7143,25.4286,32,7.85714,21.5714,31,4.72397,3.39632,4.68524,0.316861,0.20584,4.48095,0.0527279,15.7143,16.2857,-16.8571,23.5714,0.0160275,19.0368,32.4836,7.93644,3.40562,8.04034,3.20336,38.0736,109.461,5.26487,0.00546038,20.4735,3.40562,0.352567,0.909575,0.263517,0.981533,0.271521,0.685066,385.353,109.461,-650.431,38629.4,-0.207508,0.902618,0.927635,1.34813,0.0129772,380.218,0.012479,350.562,0.0154075,522.469,43.38,0.0516988,692.469,0.828282,0.904185,35.9387,0.12223,4.9381,
143,CT,ap,17.3182,40.1588,-0.339866,0.0368025,17.75,1,9,25.25,32,8.5,17,31,4.99503,3.63482,4.97427,0.364111,0.241971,4.47149,0.0522735,2.5,13.25,-2.375,18.75,0.0230861,18.141,36.0491,7.00174,5.11026,16.0298,3.62293,36.2821,101.566,4.86101,0.0089523,42.6304,5.11026,0.27184,0.871754,0.178048,0.963085,0.188083,0.394825,344.078,101.566,-430.77,32582,-0.407746,0.981069,0.958601,1.1823,0.0245511,340.619,0.0242343,327.131,0.0258609,402.074,5.44684,0.0517206,93.7733,0.8978,0.945596,40.8458,0.0616105,4.65572,
143,CT,pvp,16.9122,41.7198,0.00061854,-0.208322,17.25,1,8.5,25.75,32,8.5,16.5,31,5.14032,3.75949,5.11433,0.380119,0.253345,4.48216,0.0534986,3.25,13.75,-3.375,17.5,0.0281112,16.8518,40.2981,7.07086,6.40383,25.0219,3.92047,33.7037,94.3578,4.85301,0.008769,66.8346,6.40383,0.238639,0.846502,0.147183,0.945187,0.150199,0.164747,291.11,94.3578,-145.149,27843.8,-0.408724,0.985303,0.966502,1.15338,0.0200571,328.155,0.0195446,317.311,0.0221626,378.411,5.47493,0.0519047,98.0473,0.916487,0.954262,42.6218,0.0543128,4.64424,
144,CT,ap,
144,CT,pvp,17.9976,31.3605,-0.107685,0.00949793,18,1,11,25.2,32,7.6,19,31,4.44957,3.23558,4.43019,0.3108,0.211446,4.45775,0.0532673,8.2,13.2,-7.5,19.8,0.0166367,18.2731,29.0813,7.8491,3.66199,9.23156,3.31112,36.5463,93.2429,5.18478,0.00549012,23.0823,3.66199,0.336301,0.903479,0.244324,0.979278,0.24637,0.604301,351.897,93.2429,52.2708,24779.7,-0.21834,0.918849,0.93222,1.32157,0.0113192,354.126,0.0109456,329.094,0.0129939,471.665,20.9672,0.0522887,331.638,0.837888,0.910398,32.1505,0.112728,4.87006,
145,CT,ap,
145,CT,pvp,
146,CT,ap,
146,CT,pvp,
147,CT,ap,20.0847,56.0268,-0.665522,-0.142839,21.2,1,8.8,29,32,10.6,21.4,31,6.07635,4.69485,5.94436,0.373148,0.259559,4.4864,0.0528503,4.2,18.2,-3.5,25.4,0.0265261,21.1678,48.9344,6.80994,4.69996,14.9464,3.4559,42.3356,157.078,4.93954,0.0107613,38.6598,4.69996,0.303052,0.881659,0.21473,0.966505,0.223607,0.61076,478.82,157.078,-1351.54,73232.2,-0.447688,0.985546,0.946877,1.24101,0.0252854,454.341,0.0246818,425.019,0.0277583,588.88,5.3592,0.0510657,89.722,0.870415,0.930098,56.5026,0.0825766,4.72349,
147,CT,pvp,
148,CT,ap,16.831,33.3647,-0.0833443,-0.0999593,17.0833,1,9.25,24.25,32,7.75,16.9167,31,4.59932,3.39506,4.58394,0.343521,0.230326,4.50063,0.0514954,9.375,13.6667,-10.5417,21.8333,0.0139044,16.9447,32.2564,8.0919,4.09704,10.2802,3.45271,33.8894,101.586,5.24246,0.00463937,27.4394,4.09704,0.309831,0.893198,0.215742,0.975309,0.223145,0.568032,306.885,101.586,-160.268,30129.4,-0.192897,0.894575,0.942878,1.25856,0.0118125,318.234,0.0112749,300.67,0.0141127,397.886,26.3033,0.0508095,437.189,0.861228,0.92512,33.8432,0.0882465,4.86232,
